,year,month,day,daysince,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),shortwave_radiation_sum (MJ/m²),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,rain_sum (mm),sinrise,cosrise,sinset,cosset,city_b,city_le,city_lh,city_p,city_q,city_sa,city_si,city_su,city_t,city_u
8402,2019,5,19,503,25.2,16.3,29.6,17.8,16.38,0.0,4.7,25.9,232.0,3.13,1391,10.5,0.9983916705573488,-0.05669278756337747,-0.9908658973868822,0.13485093027372327,1,0,0,0,0,0,0,0,0,0
8403,2019,5,20,504,24.0,16.7,28.8,18.6,13.28,0.0,4.2,17.6,270.0,2.58,1391,13.7,0.9983916705573488,-0.05669278756337747,-0.9908658973868822,0.13485093027372327,1,0,0,0,0,0,0,0,0,0
8404,2019,5,21,505,25.5,17.7,30.1,20.0,14.86,0.0,4.3,20.9,166.38086303939963,2.87,1391,19.7,0.9983916705573488,-0.05669278756337747,-0.9908658973868822,0.13485093027372327,1,0,0,0,0,0,0,0,0,0
8405,2019,5,22,506,23.2,17.3,26.5,19.3,12.87,0.0,4.9,20.9,74.0,2.47,1391,20.0,0.9983916705573488,-0.05669278756337747,-0.9902680687415704,0.13917310096006547,1,0,0,0,0,0,0,0,0,0
8406,2019,5,23,507,24.7,16.7,28.0,18.6,12.87,0.0,5.6,20.2,74.0,2.5,1391,2.9,0.9983916705573488,-0.05669278756337747,-0.9902680687415704,0.13917310096006547,1,0,0,0,0,0,0,0,0,0
8407,2019,5,24,508,23.9,16.8,26.2,18.9,14.13,0.0,7.1,22.0,73.0,2.71,1391,2.0,0.9983916705573488,-0.05669278756337747,-0.9902680687415704,0.13917310096006547,1,0,0,0,0,0,0,0,0,0
8408,2019,5,25,509,23.7,17.6,27.9,19.5,12.83,0.0,4.0,20.2,234.0,2.5,1391,14.0,0.9983916705573488,-0.05669278756337747,-0.9902680687415704,0.13917310096006547,1,0,0,0,0,0,0,0,0,0
8409,2019,5,26,510,25.7,16.4,30.0,17.8,18.22,0.0,4.9,21.2,247.0,3.54,1391,6.5,0.9983916705573488,-0.05669278756337747,-0.9902680687415704,0.13917310096006547,1,0,0,0,0,0,0,0,0,0
8410,2019,5,27,511,25.0,17.2,28.6,19.4,16.35,0.0,2.9,18.7,66.0,3.14,1391,6.9,0.9983916705573488,-0.05669278756337747,-0.9902680687415704,0.13917310096006547,1,0,0,0,0,0,0,0,0,0
8411,2019,5,28,512,22.6,17.4,26.2,19.6,12.67,0.0,3.4,24.5,158.0,2.42,1391,10.5,0.9983916705573488,-0.05669278756337747,-0.9902680687415704,0.13917310096006547,1,0,0,0,0,0,0,0,0,0
8412,2019,5,29,513,26.0,17.5,29.9,19.8,15.6,0.0,4.5,21.6,143.0,3.03,1391,6.4,0.9983916705573488,-0.05669278756337747,-0.9896513868196702,0.14349262199117904,1,0,0,0,0,0,0,0,0,0
8413,2019,5,30,514,24.5,16.9,27.5,18.8,14.51,0.0,5.2,23.8,70.0,2.76,1391,5.6,0.9983916705573488,-0.05669278756337747,-0.9896513868196702,0.14349262199117904,1,0,0,0,0,0,0,0,0,0
8414,2019,5,31,515,23.3,16.6,26.7,18.5,12.97,0.0,6.5,27.0,70.0,2.45,1391,5.8,0.9983916705573488,-0.05669278756337747,-0.9896513868196702,0.14349262199117904,1,0,0,0,0,0,0,0,0,0
8415,2019,6,1,515,24.5,16.8,28.3,18.6,15.09,0.0,4.7,22.0,72.0,2.91,1391,10.0,0.9983916705573488,-0.05669278756337747,-0.9896513868196702,0.14349262199117904,1,0,0,0,0,0,0,0,0,0
8416,2019,6,2,516,24.1,17.0,27.7,19.1,14.52,0.0,4.8,18.7,43.0,2.76,1391,8.4,0.9983916705573488,-0.05669278756337747,-0.9896513868196702,0.14349262199117904,1,0,0,0,0,0,0,0,0,0
8417,2019,6,3,517,25.0,16.5,28.7,18.0,11.26,0.0,4.6,20.5,166.38086303939963,2.21,1391,12.6,0.9981347984218669,-0.061048539534857005,-0.9896513868196702,0.14349262199117904,1,0,0,0,0,0,0,0,0,0
8418,2019,6,4,518,26.6,17.9,31.2,20.2,16.65,0.0,4.1,23.8,50.0,3.33,1391,8.1,0.9981347984218669,-0.061048539534857005,-0.9890158633619168,0.14780941112961096,1,0,0,0,0,0,0,0,0,0
8419,2019,6,5,519,24.4,17.4,28.9,19.5,8.88,0.0,5.1,19.4,228.0,1.82,1391,15.9,0.9981347984218669,-0.061048539534857005,-0.9890158633619168,0.14780941112961096,1,0,0,0,0,0,0,0,0,0
8420,2019,6,6,520,21.2,17.0,23.4,18.7,11.04,0.0,7.6,32.0,223.0,2.04,1391,12.6,0.9981347984218669,-0.061048539534857005,-0.9890158633619168,0.14780941112961096,1,0,0,0,0,0,0,0,0,0
8421,2019,6,7,521,25.5,16.6,29.8,17.5,15.9,0.0,5.8,33.5,234.0,3.08,1391,3.5,0.9981347984218669,-0.061048539534857005,-0.9890158633619168,0.14780941112961096,1,0,0,0,0,0,0,0,0,0
8422,2019,6,8,522,25.4,16.5,28.8,18.0,15.0,0.0,5.2,23.8,225.0,2.9,1391,8.4,0.9981347984218669,-0.061048539534857005,-0.9883615104677607,0.15212338618991678,1,0,0,0,0,0,0,0,0,0
8423,2019,6,9,523,25.5,17.1,29.9,19.0,14.66,0.0,5.4,23.0,241.0,2.84,1391,10.4,0.9981347984218669,-0.061048539534857005,-0.9883615104677607,0.15212338618991678,1,0,0,0,0,0,0,0,0,0
8424,2019,6,10,524,26.2,17.4,30.1,19.5,16.42,0.0,4.7,19.4,224.0,3.2,1391,9.4,0.9978589232386035,-0.06540312923014292,-0.9883615104677607,0.15212338618991678,1,0,0,0,0,0,0,0,0,0
8425,2019,6,11,525,25.4,17.4,28.9,19.3,14.15,0.0,5.8,21.6,168.0,2.79,1391,4.8,0.9978589232386035,-0.06540312923014292,-0.9883615104677607,0.15212338618991678,1,0,0,0,0,0,0,0,0,0
8426,2019,6,12,526,26.1,17.7,29.8,19.7,17.64,0.0,5.1,32.4,240.0,3.47,1391,2.5,0.9978589232386035,-0.06540312923014292,-0.9883615104677607,0.15212338618991678,1,0,0,0,0,0,0,0,0,0
8427,2019,6,13,527,26.9,16.5,29.9,17.5,21.77,0.0,8.8,39.6,238.0,4.2,1391,2.2,0.9978589232386035,-0.06540312923014292,-0.9876883405951378,0.15643446504023067,1,0,0,0,0,0,0,0,0,0
8428,2019,6,14,528,25.0,16.7,26.3,18.5,12.61,0.0,9.4,40.7,240.0,2.57,1391,1.6,0.9978589232386035,-0.06540312923014292,-0.9876883405951378,0.15643446504023067,1,0,0,0,0,0,0,0,0,0
8429,2019,6,15,529,23.9,15.4,25.2,16.2,12.56,0.0,9.4,39.6,227.0,2.51,1391,4.0,0.9975640502598242,-0.06975647374412533,-0.9876883405951378,0.15643446504023067,1,0,0,0,0,0,0,0,0,0
8430,2019,6,16,530,26.1,15.5,29.3,15.7,21.13,0.0,10.2,43.9,234.0,4.0,1391,2.9,0.9975640502598242,-0.06975647374412533,-0.9876883405951378,0.15643446504023067,1,0,0,0,0,0,0,0,0,0
8431,2019,6,17,531,25.9,16.1,29.2,16.6,19.74,0.0,7.4,37.1,238.0,3.81,1391,1.9,0.9975640502598242,-0.06975647374412533,-0.9869963665602319,0.16074256560382563,1,0,0,0,0,0,0,0,0,0
8432,2019,6,18,532,23.5,17.8,25.6,18.8,10.96,0.0,7.0,37.1,252.0,2.22,1391,1.9,0.9975640502598242,-0.06975647374412533,-0.9869963665602319,0.16074256560382563,1,0,0,0,0,0,0,0,0,0
8433,2019,6,19,533,26.3,16.9,30.1,18.6,14.49,0.0,5.4,28.1,247.0,2.88,1391,8.3,0.9975640502598242,-0.06975647374412533,-0.9869963665602319,0.16074256560382563,1,0,0,0,0,0,0,0,0,0
8434,2019,6,20,534,24.5,16.7,28.6,18.5,17.21,0.0,4.9,19.1,241.0,3.21,1391,9.3,0.9972501850994857,-0.07410849019539922,-0.9869963665602319,0.16074256560382563,1,0,0,0,0,0,0,0,0,0
8435,2019,6,21,535,22.5,16.7,25.8,18.2,12.2,0.0,6.9,29.5,212.0,2.35,1391,29.2,0.9972501850994857,-0.07410849019539922,-0.9869963665602319,0.16074256560382563,1,0,0,0,0,0,0,0,0,0
8436,2019,6,22,536,23.5,15.8,25.8,16.5,15.73,0.0,9.2,48.2,233.0,2.92,1391,4.0,0.9972501850994857,-0.07410849019539922,-0.9862856015372314,0.1650476058606778,1,0,0,0,0,0,0,0,0,0
8437,2019,6,23,537,22.9,16.3,25.1,17.5,17.27,0.0,13.7,51.8,233.0,3.04,1391,5.3,0.9972501850994857,-0.07410849019539922,-0.9862856015372314,0.1650476058606778,1,0,0,0,0,0,0,0,0,0
8438,2019,6,24,538,25.1,16.3,27.3,17.1,19.84,0.0,11.3,39.2,232.0,3.72,1391,1.3,0.9972501850994857,-0.07410849019539922,-0.9862856015372314,0.1650476058606778,1,0,0,0,0,0,0,0,0,0
8439,2019,6,25,539,26.0,16.3,28.2,17.1,22.7,0.0,10.9,41.8,232.0,4.27,1391,0.2,0.996917333733128,-0.07845909572784487,-0.9862856015372314,0.1650476058606778,1,0,0,0,0,0,0,0,0,0
8440,2019,6,26,540,25.5,16.4,27.4,16.5,20.98,0.0,7.7,33.8,230.0,4.06,1391,0.9,0.996917333733128,-0.07845909572784487,-0.9862856015372314,0.1650476058606778,1,0,0,0,0,0,0,0,0,0
8441,2019,6,27,541,26.1,15.7,29.2,16.5,23.04,0.0,7.5,31.7,224.0,4.36,1391,0.8,0.996917333733128,-0.07845909572784487,-0.9855560590580777,0.1693495038490245,1,0,0,0,0,0,0,0,0,0
8442,2019,6,28,542,27.4,15.9,31.4,17.3,23.75,0.0,7.9,32.4,235.0,4.56,1391,0.0,0.996917333733128,-0.07845909572784487,-0.9855560590580777,0.1693495038490245,1,0,0,0,0,0,0,0,0,0
8443,2019,6,29,543,26.4,16.6,28.8,18.3,23.65,0.0,10.8,38.5,240.0,4.51,1391,0.0,0.9965655024977614,-0.08280820751220423,-0.9855560590580777,0.1693495038490245,1,0,0,0,0,0,0,0,0,0
8444,2019,6,30,544,26.8,14.9,29.0,15.1,24.08,0.0,8.0,33.5,237.0,4.62,1391,0.1,0.9965655024977614,-0.08280820751220423,-0.9855560590580777,0.1693495038490245,1,0,0,0,0,0,0,0,0,0
8445,2019,7,1,545,25.7,17.0,28.9,18.5,23.61,0.0,6.5,31.7,229.0,4.49,1391,0.5,0.9965655024977614,-0.08280820751220423,-0.9855560590580777,0.1693495038490245,1,0,0,0,0,0,0,0,0,0
8446,2019,7,2,546,25.7,15.7,29.1,16.4,21.96,0.0,6.6,32.4,239.0,4.2,1391,0.5,0.9965655024977614,-0.08280820751220423,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8447,2019,7,3,547,25.4,16.0,27.4,17.1,18.34,0.0,4.8,25.6,231.0,3.55,1391,0.7,0.9965655024977614,-0.08280820751220423,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8448,2019,7,4,548,26.1,16.0,29.5,17.2,22.5,0.0,6.0,30.2,233.0,4.3,1391,1.0,0.9961946980917455,-0.08715574274765824,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8449,2019,7,5,549,25.2,17.3,28.4,18.8,22.35,0.0,6.3,22.7,253.0,4.25,1391,0.8,0.9961946980917455,-0.08715574274765824,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8450,2019,7,6,550,24.8,16.1,27.2,17.5,17.74,0.0,7.4,23.4,20.0,3.38,1391,1.5,0.9961946980917455,-0.08715574274765824,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8451,2019,7,7,551,25.3,15.4,28.3,16.5,20.25,0.0,7.0,22.7,42.0,3.8,1391,4.8,0.9961946980917455,-0.08715574274765824,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8452,2019,7,8,552,24.6,16.5,28.0,18.3,19.7,0.0,4.7,22.0,246.0,3.7,1391,3.4,0.9961946980917455,-0.08715574274765824,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8453,2019,7,9,553,23.5,15.9,26.0,17.2,13.52,0.0,4.6,19.1,187.0,2.61,1391,4.0,0.9958049275746618,-0.09150161866340217,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8454,2019,7,10,554,24.4,16.2,28.0,18.0,19.03,0.0,5.8,21.2,61.0,3.62,1391,1.6,0.9958049275746618,-0.09150161866340217,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8455,2019,7,11,555,24.9,16.9,27.9,18.5,19.58,0.0,5.6,27.0,166.38086303939963,3.67,1391,6.2,0.9958049275746618,-0.09150161866340217,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8456,2019,7,12,556,24.5,16.4,28.0,18.3,19.13,0.0,5.2,19.4,224.0,3.59,1391,5.3,0.9958049275746618,-0.09150161866340217,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8457,2019,7,13,557,24.8,15.3,27.8,16.3,18.39,0.0,5.9,27.7,246.0,3.46,1391,11.0,0.9958049275746618,-0.09150161866340217,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8458,2019,7,14,558,24.6,15.5,27.5,17.0,18.18,0.0,6.6,28.4,249.0,3.41,1391,3.4,0.9958049275746618,-0.09150161866340217,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8459,2019,7,15,559,24.9,16.2,28.7,18.0,15.09,0.0,4.8,22.3,247.0,2.95,1391,2.7,0.9953961983671789,-0.09584575252022395,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8460,2019,7,16,560,22.8,16.8,26.2,18.7,15.72,0.0,4.0,24.1,225.0,2.88,1391,17.9,0.9953961983671789,-0.09584575252022395,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8461,2019,7,17,561,25.0,16.1,29.4,17.8,17.8,0.0,6.6,27.0,223.0,3.32,1391,6.2,0.9953961983671789,-0.09584575252022395,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8462,2019,7,18,562,24.6,15.9,28.6,17.3,14.67,0.0,5.7,28.4,228.0,2.84,1391,13.3,0.9953961983671789,-0.09584575252022395,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8463,2019,7,19,563,22.9,16.9,24.4,18.7,12.29,0.0,8.2,37.8,231.0,2.34,1391,5.8,0.9953961983671789,-0.09584575252022395,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8464,2019,7,20,564,22.1,16.4,24.6,17.7,9.85,0.0,5.7,23.8,221.0,1.93,1391,1.8,0.9953961983671789,-0.09584575252022395,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8465,2019,7,21,565,23.8,16.0,27.7,17.6,18.81,0.0,5.1,22.7,225.0,3.51,1391,1.7,0.9953961983671789,-0.09584575252022395,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8466,2019,7,22,566,24.7,15.8,29.1,17.4,18.89,0.0,5.6,18.0,166.38086303939963,3.56,1391,8.4,0.9953961983671789,-0.09584575252022395,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8467,2019,7,23,567,23.9,16.2,26.8,18.1,13.72,0.0,4.2,18.4,25.0,2.65,1391,6.2,0.9949685182509117,-0.10018806161207598,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8468,2019,7,24,568,23.4,15.2,26.9,16.3,16.54,0.0,4.3,22.7,199.0,2.99,1391,15.0,0.9949685182509117,-0.10018806161207598,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8469,2019,7,25,569,24.5,15.2,28.8,16.5,15.23,0.0,5.2,23.4,50.0,2.87,1391,12.3,0.9949685182509117,-0.10018806161207598,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8470,2019,7,26,570,23.3,15.9,26.9,17.6,12.3,0.0,3.8,19.4,56.0,2.41,1391,11.1,0.9949685182509117,-0.10018806161207598,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8471,2019,7,27,571,24.7,16.3,28.8,18.3,17.55,0.0,5.4,24.8,17.0,3.28,1391,7.9,0.9949685182509117,-0.10018806161207598,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8472,2019,7,28,572,24.9,15.6,28.7,17.3,21.06,0.0,4.7,18.7,244.0,4.02,1391,0.8,0.9949685182509117,-0.10018806161207598,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8473,2019,7,29,573,24.9,15.7,28.9,17.1,20.79,0.0,5.2,28.4,234.0,3.91,1391,3.1,0.9949685182509117,-0.10018806161207598,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8474,2019,7,30,574,25.4,14.9,29.8,16.1,20.69,0.0,3.9,24.1,224.0,3.91,1391,2.9,0.9949685182509117,-0.10018806161207598,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8475,2019,7,31,575,24.1,15.7,27.1,17.5,19.94,0.0,6.4,24.8,233.0,3.73,1391,2.7,0.9949685182509117,-0.10018806161207598,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8476,2019,8,1,575,22.8,15.1,26.1,16.2,17.43,0.0,8.9,36.4,234.0,3.12,1391,2.5,0.9949685182509117,-0.10018806161207598,-0.9840406976462908,0.177943545473842,1,0,0,0,0,0,0,0,0,0
8477,2019,8,2,576,23.7,14.5,25.4,15.0,19.89,0.0,11.3,36.0,238.0,3.64,1391,0.0,0.9949685182509117,-0.10018806161207598,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8478,2019,8,3,577,24.2,15.6,27.5,16.1,20.09,0.0,5.4,17.3,254.0,3.78,1391,0.0,0.9949685182509117,-0.10018806161207598,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8479,2019,8,4,578,23.5,15.6,26.5,16.9,22.99,0.0,10.0,39.6,229.0,4.2,1391,0.1,0.9949685182509117,-0.10018806161207598,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8480,2019,8,5,579,23.7,14.8,25.2,15.3,23.54,0.0,14.9,44.6,235.0,4.2,1391,0.0,0.9949685182509117,-0.10018806161207598,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8481,2019,8,6,580,25.1,14.4,27.5,14.1,25.66,0.0,10.2,38.5,239.0,4.78,1391,0.0,0.9949685182509117,-0.10018806161207598,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8482,2019,8,7,581,26.3,14.4,30.0,15.1,22.22,0.0,5.9,25.6,251.0,4.28,1391,0.3,0.9949685182509117,-0.10018806161207598,-0.9848077530122081,0.17364817766692997,1,0,0,0,0,0,0,0,0,0
8483,2019,8,8,582,25.5,15.9,29.0,17.1,20.11,0.0,6.8,34.9,243.0,3.88,1391,3.2,0.9949685182509117,-0.10018806161207598,-0.9855560590580777,0.1693495038490245,1,0,0,0,0,0,0,0,0,0
8484,2019,8,9,583,21.8,16.1,23.9,17.4,11.67,0.0,9.5,45.0,229.0,2.05,1391,27.3,0.9949685182509117,-0.10018806161207598,-0.9855560590580777,0.1693495038490245,1,0,0,0,0,0,0,0,0,0
8485,2019,8,10,584,22.9,15.5,25.0,16.4,17.84,0.0,11.4,47.2,237.0,3.05,1391,5.6,0.9949685182509117,-0.10018806161207598,-0.9855560590580777,0.1693495038490245,1,0,0,0,0,0,0,0,0,0
8486,2019,8,11,585,23.9,15.4,26.0,16.1,19.84,0.0,12.4,41.8,238.0,3.61,1391,0.3,0.9949685182509117,-0.10018806161207598,-0.9855560590580777,0.1693495038490245,1,0,0,0,0,0,0,0,0,0
8487,2019,8,12,586,24.8,16.8,27.5,18.2,18.33,0.0,9.4,34.2,235.0,3.53,1391,1.6,0.9949685182509117,-0.10018806161207598,-0.9862856015372314,0.1650476058606778,1,0,0,0,0,0,0,0,0,0
8488,2019,8,13,587,24.6,15.2,28.3,15.6,19.78,0.0,8.3,38.9,236.0,3.7,1391,3.6,0.9953961983671789,-0.09584575252022395,-0.9862856015372314,0.1650476058606778,1,0,0,0,0,0,0,0,0,0
8489,2019,8,14,588,23.2,16.7,26.5,18.4,17.11,0.0,5.2,22.7,239.0,3.19,1391,16.3,0.9953961983671789,-0.09584575252022395,-0.9862856015372314,0.1650476058606778,1,0,0,0,0,0,0,0,0,0
8490,2019,8,15,589,24.5,16.5,28.9,18.1,16.09,0.0,4.9,19.8,204.0,3.03,1391,9.1,0.9953961983671789,-0.09584575252022395,-0.9862856015372314,0.1650476058606778,1,0,0,0,0,0,0,0,0,0
8491,2019,8,16,590,22.9,16.3,24.9,17.6,11.45,0.0,6.9,36.0,229.0,2.21,1391,6.7,0.9953961983671789,-0.09584575252022395,-0.9869963665602319,0.16074256560382563,1,0,0,0,0,0,0,0,0,0
8492,2019,8,17,591,26.0,16.2,30.6,17.5,22.06,0.0,6.9,35.3,240.0,4.21,1391,4.2,0.9953961983671789,-0.09584575252022395,-0.9869963665602319,0.16074256560382563,1,0,0,0,0,0,0,0,0,0
8493,2019,8,18,592,23.4,15.8,26.7,17.3,16.27,0.0,7.4,23.8,45.0,2.99,1391,5.7,0.9953961983671789,-0.09584575252022395,-0.9869963665602319,0.16074256560382563,1,0,0,0,0,0,0,0,0,0
8494,2019,8,19,593,25.1,15.4,29.6,16.4,21.66,0.0,5.2,25.2,72.0,4.09,1391,3.3,0.9953961983671789,-0.09584575252022395,-0.9869963665602319,0.16074256560382563,1,0,0,0,0,0,0,0,0,0
8495,2019,8,20,594,25.5,15.8,29.5,17.5,18.68,0.0,3.6,19.1,249.0,3.58,1391,12.8,0.9953961983671789,-0.09584575252022395,-0.9876883405951378,0.15643446504023067,1,0,0,0,0,0,0,0,0,0
8496,2019,8,21,595,21.1,16.8,23.9,17.8,5.98,0.0,6.0,24.8,243.0,1.24,1391,50.9,0.9958049275746618,-0.09150161866340217,-0.9876883405951378,0.15643446504023067,1,0,0,0,0,0,0,0,0,0
8497,2019,8,22,596,25.4,15.3,30.2,15.7,22.56,0.0,5.2,17.6,166.38086303939963,4.28,1391,0.8,0.9958049275746618,-0.09150161866340217,-0.9876883405951378,0.15643446504023067,1,0,0,0,0,0,0,0,0,0
8498,2019,8,23,597,24.3,16.3,28.1,17.9,17.48,0.0,4.7,23.0,90.0,3.29,1391,20.3,0.9958049275746618,-0.09150161866340217,-0.9883615104677607,0.15212338618991678,1,0,0,0,0,0,0,0,0,0
8499,2019,8,24,598,21.4,16.6,24.7,18.5,14.56,0.0,7.2,25.2,234.0,2.71,1391,15.6,0.9958049275746618,-0.09150161866340217,-0.9883615104677607,0.15212338618991678,1,0,0,0,0,0,0,0,0,0
8500,2019,8,25,599,22.8,15.8,26.5,16.8,12.75,0.0,6.4,35.3,231.0,2.38,1391,14.9,0.9958049275746618,-0.09150161866340217,-0.9883615104677607,0.15212338618991678,1,0,0,0,0,0,0,0,0,0
8501,2019,8,26,600,24.3,15.7,29.3,16.2,19.87,0.0,7.2,23.0,239.0,3.69,1391,11.8,0.9958049275746618,-0.09150161866340217,-0.9890158633619168,0.14780941112961096,1,0,0,0,0,0,0,0,0,0
8502,2019,8,27,601,23.1,15.6,26.2,16.5,15.87,0.0,4.6,21.2,240.0,2.98,1391,25.2,0.9961946980917455,-0.08715574274765824,-0.9890158633619168,0.14780941112961096,1,0,0,0,0,0,0,0,0,0
8503,2019,8,28,602,24.1,15.4,27.4,16.4,19.2,0.0,6.2,36.0,225.0,3.57,1391,3.0,0.9961946980917455,-0.08715574274765824,-0.9896513868196702,0.14349262199117904,1,0,0,0,0,0,0,0,0,0
8504,2019,8,29,603,24.2,14.4,26.9,14.2,22.12,0.0,11.3,41.4,234.0,4.03,1391,1.6,0.9961946980917455,-0.08715574274765824,-0.9896513868196702,0.14349262199117904,1,0,0,0,0,0,0,0,0,0
8505,2019,8,30,604,23.8,14.4,25.7,14.9,17.68,0.0,7.9,33.8,236.0,3.39,1391,1.1,0.9961946980917455,-0.08715574274765824,-0.9896513868196702,0.14349262199117904,1,0,0,0,0,0,0,0,0,0
8506,2019,8,31,605,25.3,16.5,30.3,17.8,19.8,0.0,6.3,24.5,218.0,3.74,1391,20.7,0.9961946980917455,-0.08715574274765824,-0.9902680687415704,0.13917310096006547,1,0,0,0,0,0,0,0,0,0
8507,2019,9,1,605,24.6,15.3,29.3,16.6,19.72,0.0,6.8,26.6,255.0,3.67,1391,8.6,0.9965655024977614,-0.08280820751220423,-0.9902680687415704,0.13917310096006547,1,0,0,0,0,0,0,0,0,0
8508,2019,9,2,606,24.2,15.2,28.6,16.8,18.84,0.0,4.0,20.5,166.38086303939963,3.59,1391,13.6,0.9965655024977614,-0.08280820751220423,-0.9902680687415704,0.13917310096006547,1,0,0,0,0,0,0,0,0,0
8509,2019,9,3,607,23.7,16.5,27.4,18.2,15.34,0.0,7.3,23.0,166.38086303939963,2.89,1391,8.9,0.9965655024977614,-0.08280820751220423,-0.9908658973868822,0.13485093027372327,1,0,0,0,0,0,0,0,0,0
8510,2019,9,4,608,23.3,15.8,26.3,17.3,16.08,0.0,6.8,36.0,238.0,2.96,1391,4.2,0.9965655024977614,-0.08280820751220423,-0.9908658973868822,0.13485093027372327,1,0,0,0,0,0,0,0,0,0
8511,2019,9,5,609,25.0,14.8,27.6,15.4,19.88,0.0,6.3,29.9,241.0,3.79,1391,0.5,0.996917333733128,-0.07845909572784487,-0.9914448613738104,0.13052619222005213,1,0,0,0,0,0,0,0,0,0
8512,2019,9,6,610,27.0,16.8,30.6,18.2,25.57,0.0,6.9,30.6,237.0,4.94,1391,0.8,0.996917333733128,-0.07845909572784487,-0.9914448613738104,0.13052619222005213,1,0,0,0,0,0,0,0,0,0
8513,2019,9,7,611,24.8,15.8,29.2,17.2,20.7,0.0,5.4,24.5,226.0,3.94,1391,3.2,0.996917333733128,-0.07845909572784487,-0.992004949679715,0.1261989691358297,1,0,0,0,0,0,0,0,0,0
8514,2019,9,8,612,24.6,16.8,28.6,18.8,19.78,0.0,6.4,30.2,166.38086303939963,3.72,1391,5.2,0.996917333733128,-0.07845909572784487,-0.992004949679715,0.1261989691358297,1,0,0,0,0,0,0,0,0,0
8515,2019,9,9,613,23.8,15.7,27.7,17.1,16.57,0.0,6.4,32.0,227.0,3.11,1391,6.3,0.9972501850994857,-0.07410849019539922,-0.992004949679715,0.1261989691358297,1,0,0,0,0,0,0,0,0,0
8516,2019,9,10,614,23.9,15.3,26.6,16.2,20.62,0.0,9.2,41.0,222.0,3.8,1391,2.7,0.9972501850994857,-0.07410849019539922,-0.992546151641322,0.12186934340514768,1,0,0,0,0,0,0,0,0,0
8517,2019,9,11,615,25.3,15.4,29.3,16.5,23.34,0.0,4.9,23.0,111.0,4.39,1391,0.2,0.9972501850994857,-0.07410849019539922,-0.992546151641322,0.12186934340514768,1,0,0,0,0,0,0,0,0,0
8518,2019,9,12,616,24.3,14.2,26.5,15.2,18.73,0.0,5.1,20.9,63.0,3.56,1391,0.4,0.9972501850994857,-0.07410849019539922,-0.9930684569549263,0.11753739745783724,1,0,0,0,0,0,0,0,0,0
