,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),shortwave_radiation_sum (MJ/m²),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,daysince,sinday,cosday,sindmo,cosdmo,year,sinrise,cosrise,sinset,cosset,city_b,city_le,city_lh,city_p,city_q,city_sa,city_si,city_su,city_t,city_u
2880,32.2,24.1,37.9,29.1,20.3,0.0,9.8,19.1,298.0,4.27,5,590,0.20129852008865462,0.9795299412524956,-0.5145554000286294,-0.8574571361306507,2022,0.9935718556765875,-0.11320321376790671,-0.9807852804032304,0.1950903220161283,0,0,1,0,0,0,0,0,0,0
2881,31.7,24.6,37.8,29.4,21.92,0.0,8.6,20.5,301.0,4.57,5,591,0.39435585511330606,0.918957811620236,-0.5289640103269615,-0.8486442574947516,2022,0.9935718556765875,-0.11320321376790671,-0.9816271834476641,0.19080899537654425,0,0,1,0,0,0,0,0,0,0
2882,31.3,24.2,37.9,28.5,22.44,0.0,12.2,22.0,300.0,4.63,5,592,0.5712682150947862,0.8207634412072806,-0.5432217204804193,-0.8395892819696386,2022,0.9940563382223196,-0.10886687485196461,-0.9816271834476641,0.19080899537654425,0,0,1,0,0,0,0,0,0,0
2883,31.3,24.9,38.3,29.7,24.01,0.0,7.6,21.2,141.0,5.01,5,593,0.7247927872291093,0.6889669190756977,-0.5573244631224353,-0.830294792712377,2022,0.9940563382223196,-0.10886687485196461,-0.9816271834476641,0.19080899537654425,0,0,1,0,0,0,0,0,0,0
2884,32.2,24.9,37.1,29.1,22.21,0.0,13.2,29.9,148.0,4.92,5,594,0.848644257494746,0.5289640103269704,-0.5712682150947926,-0.8207634412072761,2022,0.9940563382223196,-0.10886687485196461,-0.9824503977255098,0.18652403600873432,0,0,1,0,0,0,0,0,0,0
2885,32.5,24.1,37.9,28.8,18.96,0.0,8.7,22.0,318.0,4.11,5,595,0.9377521321470744,0.3473052528448365,-0.5850489985953065,-0.810997946509502,2022,0.9940563382223196,-0.10886687485196461,-0.9824503977255098,0.18652403600873432,0,0,1,0,0,0,0,0,0,0
2886,31.8,24.2,36.3,28.6,16.95,0.0,9.8,24.8,141.0,3.72,5,596,0.9884683243281118,0.15142777750457362,-0.5986628823126152,-0.8010010944693845,2022,0.9940563382223196,-0.10886687485196461,-0.9824503977255098,0.18652403600873432,0,0,1,0,0,0,0,0,0,0
2887,31.0,24.8,35.4,29.8,15.33,0.0,9.7,23.8,289.0,3.37,5,597,0.9987165071710531,-0.05064916883870777,-0.6121059825476616,-0.7907757369376995,2022,0.9940563382223196,-0.10886687485196461,-0.9832549075639546,0.18223552549214742,0,0,1,0,0,0,0,0,0,0
2888,33.0,23.9,39.3,29.0,22.68,0.0,10.2,31.3,161.0,4.77,5,598,0.968077118866204,-0.25065253225872175,-0.6253744643216369,-0.7803247909520917,2022,0.9940563382223196,-0.10886687485196461,-0.9832549075639546,0.18223552549214742,0,0,1,0,0,0,0,0,0,0
2889,30.8,24.8,35.5,30.0,13.19,0.0,8.5,17.3,163.0,2.89,5,599,0.8978045395707384,-0.44039415155764094,-0.6384645424699835,-0.7696512379049323,2022,0.9940563382223196,-0.10886687485196461,-0.9840406976462908,0.177943545473842,0,0,1,0,0,0,0,0,0,0
2890,30.7,24.3,35.9,29.0,10.52,0.0,9.3,19.4,310.0,2.32,5,600,0.790775736937699,-0.6121059825476624,-0.6513724827222221,-0.758758122692791,2022,0.9945218953682734,-0.10452846326765333,-0.9840406976462908,0.177943545473842,0,0,1,0,0,0,0,0,0,0
2891,30.7,24.7,36.0,29.8,12.56,0.0,16.0,22.7,167.0,2.78,5,601,0.651372482722218,-0.7587581226927945,-0.664094602767239,-0.7476485528478091,2022,0.9945218953682734,-0.10452846326765333,-0.9840406976462908,0.177943545473842,0,0,1,0,0,0,0,0,0,0
2892,30.4,24.4,34.9,28.8,12.36,0.0,10.8,26.6,283.0,2.79,5,602,0.48530196253108315,-0.874346616144581,-0.6766272733037572,-0.7363256976511975,2022,0.9945218953682734,-0.10452846326765333,-0.9848077530122081,0.17364817766692997,0,0,1,0,0,0,0,0,0,0
2893,32.4,24.6,37.9,29.8,20.74,0.0,9.3,21.2,328.0,4.49,5,603,0.29936312297335443,-0.9541392564000499,-0.6889669190756863,-0.7247927872291201,2022,0.9945218953682734,-0.10452846326765333,-0.9848077530122081,0.17364817766692997,0,0,1,0,0,0,0,0,0,0
2894,30.3,24.5,35.1,28.9,12.32,0.0,14.1,22.7,314.0,2.63,5,604,0.10116832198743647,-0.9948693233918947,-0.7011100198920523,-0.7130531116312205,2022,0.9945218953682734,-0.10452846326765333,-0.9855560590580777,0.1693495038490245,0,0,1,0,0,0,0,0,0,0
2895,31.9,24.4,38.1,29.7,20.24,0.0,7.7,20.5,277.0,4.24,5,605,-0.10116832198743403,-0.9948693233918949,-0.71305311163122,-0.7011100198920529,2022,0.9945218953682734,-0.10452846326765333,-0.9855560590580777,0.1693495038490245,0,0,1,0,0,0,0,0,0,0
2896,30.5,24.2,38.8,29.4,18.93,0.0,10.3,20.9,168.0,3.9,5,605,-0.10116832198743403,-0.9948693233918949,-0.71305311163122,-0.7011100198920529,2022,0.9949685182509117,-0.10018806161207598,-0.9862856015372314,0.1650476058606778,0,0,1,0,0,0,0,0,0,0
2897,30.3,24.4,34.6,29.0,14.27,0.0,6.9,19.1,251.0,3.11,5,606,-0.29936312297335205,-0.9541392564000507,-0.7247927872291197,-0.688966919075687,2022,0.9949685182509117,-0.10018806161207598,-0.9862856015372314,0.1650476058606778,0,0,1,0,0,0,0,0,0,0
2898,31.1,24.5,36.5,29.5,17.66,0.0,7.4,21.6,329.0,3.78,5,607,-0.48530196253108104,-0.8743466161445821,-0.7363256976511969,-0.6766272733037578,2022,0.9949685182509117,-0.10018806161207598,-0.9869963665602319,0.16074256560382563,0,0,1,0,0,0,0,0,0,0
2899,31.8,24.4,37.2,29.5,17.57,0.0,8.8,19.8,329.0,3.85,5,608,-0.6513724827222162,-0.7587581226927961,-0.7476485528478085,-0.6640946027672395,2022,0.9949685182509117,-0.10018806161207598,-0.9869963665602319,0.16074256560382563,0,0,1,0,0,0,0,0,0,0
2900,32.4,24.4,38.5,29.1,21.81,0.0,8.9,20.2,301.0,4.56,5,609,-0.7907757369376974,-0.6121059825476642,-0.7587581226927904,-0.6513724827222228,2022,0.9949685182509117,-0.10018806161207598,-0.9869963665602319,0.16074256560382563,0,0,1,0,0,0,0,0,0,0
2901,31.9,24.6,38.4,29.7,22.79,0.0,11.8,22.7,155.0,4.91,5,610,-0.8978045395707436,-0.4403941515576304,-0.7696512379049328,-0.6384645424699827,2022,0.9949685182509117,-0.10018806161207598,-0.9876883405951378,0.15643446504023067,0,0,1,0,0,0,0,0,0,0
2902,32.7,23.7,38.2,28.1,17.08,0.0,7.3,18.0,313.0,3.86,5,611,-0.9680771188662034,-0.2506525322587241,-0.7803247909520913,-0.6253744643216376,2022,0.9953961983671789,-0.09584575252022395,-0.9876883405951378,0.15643446504023067,0,0,1,0,0,0,0,0,0,0
2903,30.7,25.5,36.8,31.0,17.09,0.0,12.5,22.7,326.0,3.64,5,612,-0.998716507171053,-0.050649168838710214,-0.7907757369376991,-0.6121059825476622,2022,0.9953961983671789,-0.09584575252022395,-0.9883615104677607,0.15212338618991678,0,0,1,0,0,0,0,0,0,0
2904,32.5,23.9,38.8,28.8,25.46,0.0,10.0,22.0,330.0,5.47,5,613,-0.9884683243281123,0.1514277775045712,-0.801001094469384,-0.5986628823126159,2022,0.9953961983671789,-0.09584575252022395,-0.9883615104677607,0.15212338618991678,0,0,1,0,0,0,0,0,0,0
2905,30.1,25.2,35.0,30.5,13.13,0.0,6.6,21.2,312.0,2.87,5,615,-0.8486442574947548,0.5289640103269562,-0.8207634412072756,-0.5712682150947933,2022,0.9953961983671789,-0.09584575252022395,-0.9890158633619168,0.14780941112961096,0,0,1,0,0,0,0,0,0,0
2906,32.5,24.6,37.2,29.2,23.9,0.0,14.3,30.2,147.0,5.32,5,616,-0.7247927872291208,0.6889669190756856,-0.8302947927123766,-0.557324463122436,2022,0.9958049275746618,-0.09150161866340217,-0.9896513868196702,0.14349262199117904,0,0,1,0,0,0,0,0,0,0
2907,32.6,24.2,37.4,28.3,22.95,0.0,10.5,24.5,149.0,5.06,5,617,-0.5712682150947999,0.8207634412072711,-0.8395892819696381,-0.54322172048042,2022,0.9958049275746618,-0.09150161866340217,-0.9896513868196702,0.14349262199117904,0,0,1,0,0,0,0,0,0,0
2908,33.0,24.5,39.4,28.7,21.6,0.0,7.9,24.1,316.0,4.7,5,618,-0.3943558551133214,0.9189578116202294,-0.8486442574947511,-0.5289640103269622,2022,0.9958049275746618,-0.09150161866340217,-0.9902680687415704,0.13917310096006547,0,0,1,0,0,0,0,0,0,0
2909,31.7,24.8,37.7,28.9,18.36,0.0,9.3,22.7,186.0,4.18,5,619,-0.201298520088657,0.9795299412524952,-0.8574571361306511,-0.5145554000286285,2022,0.9958049275746618,-0.09150161866340217,-0.9902680687415704,0.13917310096006547,0,0,1,0,0,0,0,0,0,0
2910,32.3,24.8,38.1,29.4,21.82,0.0,11.2,27.7,162.0,4.8,5,620,-4.898587196589413e-15,1.0,-0.8660254037844387,-0.49999999999999983,2022,0.9961946980917455,-0.08715574274765824,-0.9908658973868822,0.13485093027372327,0,0,1,0,0,0,0,0,0,0
2911,33.8,24.5,39.7,29.2,23.79,0.0,7.9,24.5,310.0,5.15,5,621,0.20129852008866134,0.9795299412524943,-0.8743466161445822,-0.48530196253108093,2022,0.9961946980917455,-0.08715574274765824,-0.9908658973868822,0.13485093027372327,0,0,1,0,0,0,0,0,0,0
2912,32.1,24.0,37.6,28.4,20.24,0.0,8.3,25.9,311.0,4.34,5,622,0.3943558551133124,0.9189578116202333,-0.8824183993782191,-0.47046548060275556,2022,0.9961946980917455,-0.08715574274765824,-0.9914448613738104,0.13052619222005213,0,0,1,0,0,0,0,0,0,0
2913,31.9,24.2,37.7,29.0,23.25,0.0,9.7,24.1,152.0,5.02,5,624,0.724792787229114,0.6889669190756927,-0.8978045395707416,-0.4403941515576344,2022,0.9961946980917455,-0.08715574274765824,-0.992004949679715,0.1261989691358297,0,0,1,0,0,0,0,0,0,0
2914,32.2,24.4,38.2,28.9,20.59,0.0,11.6,31.7,160.0,4.57,5,625,0.8486442574947497,0.5289640103269645,-0.905114507250321,-0.4251678830356409,2022,0.9965655024977614,-0.08280820751220423,-0.992004949679715,0.1261989691358297,0,0,1,0,0,0,0,0,0,0
2915,32.0,24.7,36.0,29.0,16.68,0.0,9.4,20.9,296.0,3.72,5,626,0.9377521321470769,0.3473052528448301,-0.9121662684969333,-0.40982032479658775,2022,0.9965655024977614,-0.08280820751220423,-0.992546151641322,0.12186934340514768,0,0,1,0,0,0,0,0,0,0
2916,31.7,24.6,36.5,29.2,20.9,0.0,19.0,31.7,164.0,4.77,5,627,0.9884683243281107,0.1514277775045809,-0.9189578116202305,-0.3943558551133189,2022,0.9965655024977614,-0.08280820751220423,-0.992546151641322,0.12186934340514768,0,0,1,0,0,0,0,0,0,0
2917,32.0,24.2,36.6,29.2,18.94,0.0,12.8,32.8,194.0,4.41,5,628,0.9987165071710534,-0.05064916883870043,-0.9254871991635594,-0.37877888561057643,2022,0.9965655024977614,-0.08280820751220423,-0.9930684569549263,0.11753739745783724,0,0,1,0,0,0,0,0,0,0
2918,33.2,25.4,37.6,29.3,18.65,0.0,12.4,28.1,311.0,4.43,5,629,0.9680771188662058,-0.25065253225871464,-0.9317525684566683,-0.36309386000647503,2022,0.9965655024977614,-0.08280820751220423,-0.9930684569549263,0.11753739745783724,0,0,1,0,0,0,0,0,0,0
2919,33.7,23.9,39.4,28.2,21.93,0.0,9.1,22.7,280.0,4.76,5,630,0.8978045395707416,-0.4403941515576344,-0.9377521321470803,-0.34730525284482083,2022,0.996917333733128,-0.07845909572784487,-0.9935718556765876,0.11320321376790658,0,0,1,0,0,0,0,0,0,0
2920,32.8,25.3,38.3,30.4,19.95,0.0,10.0,22.3,165.0,4.35,5,631,0.7907757369377034,-0.6121059825476566,-0.94348417870998,-0.3314175682186364,2022,0.996917333733128,-0.07845909572784487,-0.9935718556765876,0.11320321376790658,0,0,1,0,0,0,0,0,0,0
2921,31.0,24.8,36.9,29.4,18.98,0.0,6.0,22.0,218.0,4.02,5,633,0.48530196253107716,-0.8743466161445842,-0.9541392564000486,-0.2993631229733587,2022,0.996917333733128,-0.07845909572784487,-0.9940563382223196,0.10886687485196471,0,0,1,0,0,0,0,0,0,0
2922,31.7,25.0,36.5,30.5,15.05,0.0,9.8,23.4,290.0,3.33,5,634,0.29936312297336143,-0.9541392564000478,-0.9590592479012019,-0.28320550668230493,2022,0.996917333733128,-0.07845909572784487,-0.9945218953682734,0.10452846326765299,0,0,1,0,0,0,0,0,0,0
2923,32.6,24.9,38.1,29.5,17.58,0.0,8.8,24.8,289.0,3.86,5,635,0.10116832198744379,-0.9948693233918939,-0.9637056438899406,-0.2669670989741526,2022,0.9972501850994857,-0.07410849019539922,-0.9945218953682734,0.10452846326765299,0,0,1,0,0,0,0,0,0,0
2924,32.6,24.6,37.8,29.9,16.08,0.0,6.5,19.4,172.0,3.78,5,636,-0.10116832198744086,-0.9948693233918943,-0.9680771188662041,-0.2506525322587215,2022,0.9972501850994857,-0.07410849019539922,-0.9949685182509117,0.10018806161207608,0,0,1,0,0,0,0,0,0,0
2925,32.2,25.4,37.9,30.6,15.65,0.0,9.5,23.4,322.0,3.5,5,637,-0.2993631229733586,-0.9541392564000486,-0.9721724257579903,-0.23426646067208323,2022,0.9972501850994857,-0.07410849019539922,-0.9949685182509117,0.10018806161207608,0,0,1,0,0,0,0,0,0,0
2926,30.8,24.6,35.8,28.8,14.18,0.0,12.6,24.1,327.0,3.12,5,638,-0.4853019625310746,-0.8743466161445856,-0.9759903962771155,-0.21781355874885097,2022,0.9972501850994857,-0.07410849019539922,-0.9949685182509117,0.10018806161207608,0,0,1,0,0,0,0,0,0,0
2927,29.7,24.3,35.1,29.3,12.7,0.0,7.2,18.0,278.0,2.66,5,639,-0.6513724827222106,-0.7587581226928009,-0.9795299412524943,-0.20129852008866134,2022,0.9972501850994857,-0.07410849019539922,-0.9953961983671789,0.09584575252022316,0,0,1,0,0,0,0,0,0,0
2928,30.7,23.9,36.3,29.0,15.49,0.0,6.2,16.9,172.0,3.24,5,640,-0.7907757369377016,-0.6121059825476589,-0.982790050940858,-0.18472605601718892,2022,0.9972501850994857,-0.07410849019539922,-0.9953961983671789,0.09584575252022316,0,0,1,0,0,0,0,0,0,0
2929,29.1,24.5,35.3,29.3,12.72,0.0,10.0,19.1,164.0,2.65,5,641,-0.8978045395707404,-0.440394151557637,-0.9857697953148038,-0.16810089424214786,2022,0.9975640502598242,-0.06975647374412533,-0.9958049275746618,0.09150161866340183,0,0,1,0,0,0,0,0,0,0
2930,29.6,23.8,35.2,28.5,11.11,0.0,9.1,21.6,307.0,2.4,5,642,-0.9680771188662015,-0.25065253225873124,-0.9884683243281115,-0.1514277775045764,2022,0.9975640502598242,-0.06975647374412533,-0.9958049275746618,0.09150161866340183,0,0,1,0,0,0,0,0,0,0
2931,30.0,24.5,35.8,29.2,16.56,0.0,8.7,22.7,305.0,3.42,5,643,-0.9987165071710533,-0.050649168838703365,-0.9908848681582388,-0.1347114622258608,2022,0.9975640502598242,-0.06975647374412533,-0.9961946980917455,0.08715574274765789,0,0,1,0,0,0,0,0,0,0
2932,30.5,24.6,37.9,29.6,21.34,0.0,7.6,22.3,160.0,4.33,5,644,-0.9884683243281112,0.15142777750457798,-0.9930187374259336,-0.1179567171508459,2022,0.9975640502598242,-0.06975647374412533,-0.9961946980917455,0.08715574274765789,0,0,1,0,0,0,0,0,0,0
2933,30.8,24.3,37.1,28.5,21.43,0.0,8.9,22.0,157.0,4.41,5,645,-0.9377521321470828,0.347305252844814,-0.9948693233918952,-0.10116832198743214,2022,0.9975640502598242,-0.06975647374412533,-0.9961946980917455,0.08715574274765789,0,0,1,0,0,0,0,0,0,0
2934,30.4,24.1,35.2,28.9,15.06,0.0,14.8,28.4,151.0,3.28,5,648,-0.5712682150947942,0.820763441207275,-0.9987165071710528,-0.050649168838712906,2022,0.9975640502598242,-0.06975647374412533,-0.9969173337331281,0.07845909572784432,0,0,1,0,0,0,0,0,0,0
2935,29.6,24.1,34.9,28.8,13.32,0.0,10.3,22.0,176.0,2.78,5,649,-0.39435585511332816,0.9189578116202265,-0.999429490929718,-0.03377414188346844,2022,0.9978589232386035,-0.06540312923014292,-0.9969173337331281,0.07845909572784432,0,0,1,0,0,0,0,0,0,0
2936,29.0,24.5,34.1,28.8,12.51,0.0,10.9,15.8,294.0,2.62,5,650,-0.20129852008867813,0.9795299412524908,-0.9998573625597098,-0.01688948001393145,2022,0.9978589232386035,-0.06540312923014292,-0.9969173337331281,0.07845909572784432,0,0,1,0,0,0,0,0,0,0
2937,30.2,23.9,37.3,28.7,20.31,0.0,8.4,20.2,275.0,4.19,5,651,1.9619108011821185e-15,1.0,-1.0,-4.286263797015736e-16,2022,0.9978589232386035,-0.06540312923014292,-0.9972501850994857,0.07410849019539888,0,0,1,0,0,0,0,0,0,0
2938,31.0,24.7,37.5,30.0,19.39,0.0,6.3,17.6,268.0,4.01,5,652,0.20129852008865415,0.9795299412524957,-0.9998573625597098,0.016889480013930595,2022,0.9978589232386035,-0.06540312923014292,-0.9972501850994857,0.07410849019539888,0,0,1,0,0,0,0,0,0,0
2939,30.3,24.3,36.5,29.1,16.47,0.0,9.7,21.2,287.0,3.41,5,653,0.39435585511333177,0.9189578116202249,-0.999429490929718,0.033774141883469354,2022,0.9978589232386035,-0.06540312923014292,-0.9972501850994857,0.07410849019539888,0,0,1,0,0,0,0,0,0,0
2940,30.4,24.5,37.4,29.4,15.67,0.0,7.4,18.7,311.0,3.29,5,654,0.5712682150947974,0.8207634412072727,-0.9987165071710529,0.05064916883871205,2022,0.9978589232386035,-0.06540312923014292,-0.9975640502598243,0.06975647374412522,0,0,1,0,0,0,0,0,0,0
2941,30.9,24.5,38.0,29.5,15.23,0.0,9.3,21.2,133.0,3.23,5,655,0.7247927872291188,0.6889669190756879,-0.9977186146800707,0.06750974685836457,2022,0.9978589232386035,-0.06540312923014292,-0.9975640502598243,0.06975647374412522,0,0,1,0,0,0,0,0,0,0
2942,28.8,24.6,35.3,28.8,8.69,0.0,12.6,24.1,287.0,1.89,5,656,0.8486442574947458,0.5289640103269707,-0.9964360981304331,0.08435106604304406,2022,0.9978589232386035,-0.06540312923014292,-0.9975640502598243,0.06975647374412522,0,0,1,0,0,0,0,0,0,0
2943,30.4,25.1,37.2,29.9,16.61,0.0,9.4,20.2,311.0,3.44,5,657,0.9377521321470842,0.34730525284481034,-0.994869323391895,0.10116832198743306,2022,0.9978589232386035,-0.06540312923014292,-0.9975640502598243,0.06975647374412522,0,0,1,0,0,0,0,0,0,0
2944,30.6,24.3,36.1,29.8,12.82,0.0,8.1,17.6,156.0,2.77,5,658,0.9884683243281118,0.1514277775045741,-0.9930187374259337,0.11795671715084505,2022,0.9978589232386035,-0.06540312923014292,-0.9978589232386036,0.06540312923014237,0,0,1,0,0,0,0,0,0,0
2945,28.9,24.2,33.6,29.1,13.04,0.0,11.6,28.8,161.0,2.81,5,659,0.9987165071710531,-0.050649168838707286,-0.9908848681582391,0.13471146222585995,2022,0.9978589232386035,-0.06540312923014292,-0.9978589232386036,0.06540312923014237,0,0,1,0,0,0,0,0,0,0
2946,28.4,24.1,33.1,28.8,9.27,0.0,10.5,23.8,151.0,2.06,5,660,0.9680771188662077,-0.2506525322587075,-0.9884683243281116,0.15142777750457556,2022,0.9978589232386035,-0.06540312923014292,-0.9978589232386036,0.06540312923014237,0,0,1,0,0,0,0,0,0,0
2947,28.3,24.1,34.2,28.7,12.98,0.0,12.5,25.9,149.0,2.56,5,661,0.8978045395707386,-0.4403941515576405,-0.9857697953148037,0.16810089424214875,2022,0.9978589232386035,-0.06540312923014292,-0.9978589232386036,0.06540312923014237,0,0,1,0,0,0,0,0,0,0
2948,27.8,24.3,34.0,29.1,6.83,0.0,8.7,18.7,162.0,1.53,5,662,0.7907757369376992,-0.612105982547662,-0.9827900509408583,0.18472605601718806,2022,0.9978589232386035,-0.06540312923014292,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2949,30.2,23.8,36.2,29.1,16.34,0.0,10.0,22.3,142.0,3.41,5,663,0.6513724827222291,-0.758758122692785,-0.9795299412524948,0.20129852008865876,2022,0.9978589232386035,-0.06540312923014292,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2950,29.5,24.4,35.5,29.4,13.22,0.0,11.1,24.8,161.0,2.73,5,664,0.48530196253107116,-0.8743466161445875,-0.9759903962771153,0.2178135587488519,2022,0.9978589232386035,-0.06540312923014292,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2951,28.0,24.0,33.7,28.5,6.92,0.0,10.4,18.7,161.0,1.59,5,665,0.2993631229733549,-0.9541392564000498,-0.9721724257579906,0.2342664606720824,2022,0.9978589232386035,-0.06540312923014292,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2952,30.0,23.9,36.1,28.5,12.57,0.0,9.9,22.0,149.0,2.69,5,665,0.2993631229733549,-0.9541392564000498,-0.9721724257579906,0.2342664606720824,2022,0.9978589232386035,-0.06540312923014292,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2953,28.1,24.3,33.3,28.7,10.31,0.0,10.5,21.6,147.0,2.19,5,666,0.10116832198743696,-0.9948693233918947,-0.9680771188662047,0.25065253225871903,2022,0.9978589232386035,-0.06540312923014292,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2954,29.3,24.1,36.2,29.1,16.53,0.0,8.6,25.6,155.0,3.33,5,667,-0.10116832198741942,-0.9948693233918965,-0.9637056438899413,0.26696709897415005,2022,0.9975640502598242,-0.06975647374412533,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2955,28.0,24.0,33.7,28.7,5.57,0.0,10.5,16.9,163.0,1.31,5,668,-0.29936312297336515,-0.9541392564000466,-0.9590592479012021,0.2832055066823041,2022,0.9975640502598242,-0.06975647374412533,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2956,28.6,24.0,32.6,28.3,13.4,0.0,15.3,31.0,145.0,2.82,5,669,-0.4853019625310806,-0.8743466161445823,-0.9541392564000488,0.29936312297335793,2022,0.9975640502598242,-0.06975647374412533,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2957,30.2,23.6,35.2,27.6,17.55,0.0,12.2,26.6,160.0,3.54,5,670,-0.6513724827222158,-0.7587581226927965,-0.9489470729364691,0.31543533848525535,2022,0.9975640502598242,-0.06975647374412533,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2958,30.4,23.9,35.9,28.5,13.98,0.0,7.9,17.6,191.0,2.98,5,671,-0.7907757369376884,-0.6121059825476759,-0.9434841787099809,0.33141756821863394,2022,0.9975640502598242,-0.06975647374412533,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2959,30.0,24.7,35.8,29.6,18.16,0.0,10.7,25.2,168.0,3.74,5,672,-0.8978045395707434,-0.44039415155763084,-0.9377521321470805,0.34730525284482006,2022,0.9975640502598242,-0.06975647374412533,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2960,29.7,24.2,36.4,28.9,13.98,0.0,6.2,16.2,174.0,2.87,5,673,-0.9680771188662033,-0.2506525322587246,-0.9317525684566687,0.36309386000647426,2022,0.9975640502598242,-0.06975647374412533,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2961,29.0,24.5,36.5,29.2,15.09,0.0,11.7,20.2,141.0,3.06,5,674,-0.9987165071710522,-0.050649168838724896,-0.9254871991635597,0.37877888561057566,2022,0.9972501850994857,-0.07410849019539922,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2962,26.2,24.0,31.9,27.9,3.36,0.0,11.8,21.6,152.0,0.88,5,675,-0.9884683243281102,0.15142777750458475,-0.9189578116202302,0.3943558551133198,2022,0.9972501850994857,-0.07410849019539922,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2963,27.5,23.7,34.0,28.1,6.96,0.0,10.5,19.8,163.0,1.53,5,676,-0.9377521321470804,0.34730525284482044,-0.9121662684969336,0.409820324796587,2022,0.9972501850994857,-0.07410849019539922,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2964,27.2,24.2,33.1,29.1,5.64,0.0,8.6,25.6,167.0,1.3,5,677,-0.8486442574947551,0.5289640103269557,-0.9051145072503215,0.4251678830356401,2022,0.9972501850994857,-0.07410849019539922,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2965,29.4,24.0,35.3,28.9,13.17,0.0,14.5,19.8,137.0,2.77,5,678,-0.7247927872291309,0.6889669190756751,-0.897804539570742,0.4403941515576337,2022,0.996917333733128,-0.07845909572784487,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2966,28.3,24.1,34.1,28.3,7.86,0.0,11.0,18.4,150.0,1.72,5,679,-0.5712682150947885,0.8207634412072788,-0.8902384508083512,0.45549478669063487,2022,0.996917333733128,-0.07845909572784487,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2967,30.1,24.4,36.4,29.2,16.68,0.0,8.7,19.8,166.0,3.39,5,680,-0.39435585511332183,0.9189578116202293,-0.8824183993782195,0.4704654806027548,2022,0.996917333733128,-0.07845909572784487,-0.9983916705573488,0.056692787563377346,0,0,1,0,0,0,0,0,0,0
2968,29.6,24.2,36.5,29.4,13.95,0.0,10.0,18.7,175.0,2.84,5,682,-1.9599300631450357e-14,1.0,-0.8660254037844392,0.4999999999999991,2022,0.9965655024977614,-0.08280820751220423,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2969,30.0,23.6,36.4,27.8,12.99,0.0,10.3,20.2,183.0,2.79,5,683,0.20129852008866086,0.9795299412524944,-0.8574571361306507,0.5145554000286293,2022,0.9965655024977614,-0.08280820751220423,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2970,29.6,25.0,34.5,29.8,15.28,0.0,13.3,28.8,150.0,3.18,5,684,0.39435585511331195,0.9189578116202335,-0.8486442574947516,0.5289640103269615,2022,0.9965655024977614,-0.08280820751220423,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2971,29.9,24.7,34.7,29.2,14.48,0.0,16.2,31.0,147.0,3.2,5,685,0.5712682150947798,0.8207634412072851,-0.8395892819696396,0.5432217204804177,2022,0.9961946980917455,-0.08715574274765824,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2972,30.7,24.9,36.2,29.4,19.84,0.0,19.9,35.3,148.0,4.19,5,686,0.7247927872291234,0.6889669190756829,-0.8302947927123762,0.5573244631224368,2022,0.9961946980917455,-0.08715574274765824,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
2973,30.6,24.6,36.1,27.9,21.33,0.0,20.2,37.8,145.0,4.61,5,687,0.8486442574947494,0.5289640103269649,-0.8207634412072762,0.5712682150947925,2022,0.9961946980917455,-0.08715574274765824,-0.998134798421867,0.06104853953485644,0,0,1,0,0,0,0,0,0,0
